id,filepath,label_raw,label_canonical,label,source,split
0fbb0bc14647,Data/raw/faulty/Faulty_solar_panel/Bird-drop/Bird (139).jpg,Bird-drop,Bird-drop,Bird-drop,Faulty_solar_panel,train
ac7d9a9ae9d9,Data/raw/faulty/Faulty_solar_panel/Bird-drop/Bird (14).JPG,Bird-drop,Bird-drop,Bird-drop,Faulty_solar_panel,train
5dee995ba29d,Data/raw/faulty/Faulty_solar_panel/Bird-drop/Bird (140).jpg,Bird-drop,Bird-drop,Bird-drop,Faulty_solar_panel,train
3b4909a8e490,Data/raw/faulty/Faulty_solar_panel/Bird-drop/Bird (141).jpg,Bird-drop,Bird-drop,Bird-drop,Faulty_solar_panel,train
dc3ab70ee67e,Data/raw/faulty/Faulty_solar_panel/Bird-drop/Bird (142).jpg,Bird-drop,Bird-drop,Bird-drop,Faulty_solar_panel,test
71d994af2f6b,Data/raw/faulty/Faulty_solar_panel/Bird-drop/Bird (143).jpg,Bird-drop,Bird-drop,Bird-drop,Faulty_solar_panel,train
f87df347cc14,Data/raw/faulty/Faulty_solar_panel/Bird-drop/Bird (144).jpg,Bird-drop,Bird-drop,Bird-drop,Faulty_solar_panel,test
80a15594597b,Data/raw/faulty/Faulty_solar_panel/Bird-drop/Bird (145).jpg,Bird-drop,Bird-drop,Bird-drop,Faulty_solar_panel,train
909512c62e57,Data/raw/faulty/Faulty_solar_panel/Bird-drop/Bird (146).jpg,Bird-drop,Bird-drop,Bird-drop,Faulty_solar_panel,test
dba4d9e1fb1f,Data/raw/faulty/Faulty_solar_panel/Bird-drop/Bird (147).jpg,Bird-drop,Bird-drop,Bird-drop,Faulty_solar_panel,val
2a1ac5222f00,Data/raw/faulty/Faulty_solar_panel/Bird-drop/Bird (148).jpg,Bird-drop,Bird-drop,Bird-drop,Faulty_solar_panel,test
289b427c3452,Data/raw/faulty/Faulty_solar_panel/Bird-drop/Bird (149).jpg,Bird-drop,Bird-drop,Bird-drop,Faulty_solar_panel,train
5965e5948d5b,Data/raw/faulty/Faulty_solar_panel/Bird-drop/Bird (15).JPG,Bird-drop,Bird-drop,Bird-drop,Faulty_solar_panel,train
4c5abede4ddd,Data/raw/faulty/Faulty_solar_panel/Bird-drop/Bird (150).jpg,Bird-drop,Bird-drop,Bird-drop,Faulty_solar_panel,test
44c235b44bd0,Data/raw/faulty/Faulty_solar_panel/Bird-drop/Bird (159).jpg,Bird-drop,Bird-drop,Bird-drop,Faulty_solar_panel,train
f55fae6b77a9,Data/raw/faulty/Faulty_solar_panel/Bird-drop/Bird (16).JPG,Bird-drop,Bird-drop,Bird-drop,Faulty_solar_panel,test
1a3b291102c0,Data/raw/faulty/Faulty_solar_panel/Bird-drop/Bird (160).jpg,Bird-drop,Bird-drop,Bird-drop,Faulty_solar_panel,val
378fc898e33b,Data/raw/faulty/Faulty_solar_panel/Bird-drop/Bird (161).jpg,Bird-drop,Bird-drop,Bird-drop,Faulty_solar_panel,train
516884190806,Data/raw/faulty/Faulty_solar_panel/Bird-drop/Bird (162).jpg,Bird-drop,Bird-drop,Bird-drop,Faulty_solar_panel,val
3f35a7c17055,Data/raw/faulty/Faulty_solar_panel/Bird-drop/Bird (163).jpg,Bird-drop,Bird-drop,Bird-drop,Faulty_solar_panel,train
b246a57e1683,Data/raw/faulty/Faulty_solar_panel/Bird-drop/Bird (164).jpg,Bird-drop,Bird-drop,Bird-drop,Faulty_solar_panel,train
fba8a724110f,Data/raw/faulty/Faulty_solar_panel/Bird-drop/Bird (165).jpg,Bird-drop,Bird-drop,Bird-drop,Faulty_solar_panel,train
a4a324b316f2,Data/raw/faulty/Faulty_solar_panel/Bird-drop/Bird (166).jpg,Bird-drop,Bird-drop,Bird-drop,Faulty_solar_panel,train
f0d84c3cac50,Data/raw/faulty/Faulty_solar_panel/Bird-drop/Bird (167).JPG,Bird-drop,Bird-drop,Bird-drop,Faulty_solar_panel,val
dc20b87e5b50,Data/raw/faulty/Faulty_solar_panel/Bird-drop/Bird (168).jpg,Bird-drop,Bird-drop,Bird-drop,Faulty_solar_panel,val
05c1256c827b,Data/raw/faulty/Faulty_solar_panel/Bird-drop/Bird (169).jpg,Bird-drop,Bird-drop,Bird-drop,Faulty_solar_panel,train
deabb3a90eac,Data/raw/faulty/Faulty_solar_panel/Bird-drop/Bird (17).jpg,Bird-drop,Bird-drop,Bird-drop,Faulty_solar_panel,train
cbb7b93dc338,Data/raw/faulty/Faulty_solar_panel/Bird-drop/Bird (170).JPG,Bird-drop,Bird-drop,Bird-drop,Faulty_solar_panel,train
cf3ac529f9f8,Data/raw/faulty/Faulty_solar_panel/Bird-drop/Bird (171).JPG,Bird-drop,Bird-drop,Bird-drop,Faulty_solar_panel,train
aacda7b0a6a7,Data/raw/faulty/Faulty_solar_panel/Bird-drop/Bird (172).jpg,Bird-drop,Bird-drop,Bird-drop,Faulty_solar_panel,train
40f5f37ad086,Data/raw/faulty/Faulty_solar_panel/Bird-drop/Bird (173).jpg,Bird-drop,Bird-drop,Bird-drop,Faulty_solar_panel,train
046b40ad9cb0,Data/raw/faulty/Faulty_solar_panel/Bird-drop/Bird (174).jpg,Bird-drop,Bird-drop,Bird-drop,Faulty_solar_panel,train
cd6d7cdb59e4,Data/raw/faulty/Faulty_solar_panel/Bird-drop/Bird (175).jpg,Bird-drop,Bird-drop,Bird-drop,Faulty_solar_panel,test
840d3e6bc65d,Data/raw/faulty/Faulty_solar_panel/Bird-drop/Bird (176).jpg,Bird-drop,Bird-drop,Bird-drop,Faulty_solar_panel,train
e5f541805d4d,Data/raw/faulty/Faulty_solar_panel/Bird-drop/Bird (177).jpg,Bird-drop,Bird-drop,Bird-drop,Faulty_solar_panel,val
0fb8877e0fb6,Data/raw/faulty/Faulty_solar_panel/Bird-drop/Bird (178).jpg,Bird-drop,Bird-drop,Bird-drop,Faulty_solar_panel,train
f0d223235ef3,Data/raw/faulty/Faulty_solar_panel/Bird-drop/Bird (179).JPG,Bird-drop,Bird-drop,Bird-drop,Faulty_solar_panel,test
97ebce79e77b,Data/raw/faulty/Faulty_solar_panel/Bird-drop/Bird (18).jpg,Bird-drop,Bird-drop,Bird-drop,Faulty_solar_panel,test
73005719901f,Data/raw/faulty/Faulty_solar_panel/Bird-drop/Bird (180).jpg,Bird-drop,Bird-drop,Bird-drop,Faulty_solar_panel,test
2346f5eddc35,Data/raw/faulty/Faulty_solar_panel/Bird-drop/Bird (181).jpg,Bird-drop,Bird-drop,Bird-drop,Faulty_solar_panel,test
5f25f1e3171a,Data/raw/faulty/Faulty_solar_panel/Bird-drop/Bird (182).jpg,Bird-drop,Bird-drop,Bird-drop,Faulty_solar_panel,train
287a82a575bc,Data/raw/faulty/Faulty_solar_panel/Bird-drop/Bird (183).jpg,Bird-drop,Bird-drop,Bird-drop,Faulty_solar_panel,test
217072ebb1e1,Data/raw/faulty/Faulty_solar_panel/Bird-drop/Bird (184).jpg,Bird-drop,Bird-drop,Bird-drop,Faulty_solar_panel,val
bbd0d77464e7,Data/raw/faulty/Faulty_solar_panel/Bird-drop/Bird (185).jpg,Bird-drop,Bird-drop,Bird-drop,Faulty_solar_panel,val
f52b90ce9ab1,Data/raw/faulty/Faulty_solar_panel/Bird-drop/Bird (186).jpg,Bird-drop,Bird-drop,Bird-drop,Faulty_solar_panel,train
c0889866fe29,Data/raw/faulty/Faulty_solar_panel/Bird-drop/Bird (187).jpg,Bird-drop,Bird-drop,Bird-drop,Faulty_solar_panel,test
3755423f0b57,Data/raw/faulty/Faulty_solar_panel/Bird-drop/Bird (188).jpg,Bird-drop,Bird-drop,Bird-drop,Faulty_solar_panel,test
9155d8c39aa5,Data/raw/faulty/Faulty_solar_panel/Bird-drop/Bird (189).jpg,Bird-drop,Bird-drop,Bird-drop,Faulty_solar_panel,train
7f0e44fe27d5,Data/raw/faulty/Faulty_solar_panel/Bird-drop/Bird (19).jpg,Bird-drop,Bird-drop,Bird-drop,Faulty_solar_panel,train
1efaf5261ad8,Data/raw/faulty/Faulty_solar_panel/Bird-drop/Bird (190).jpg,Bird-drop,Bird-drop,Bird-drop,Faulty_solar_panel,test
da1bcb974b91,Data/raw/faulty/Faulty_solar_panel/Bird-drop/Bird (191).jpg,Bird-drop,Bird-drop,Bird-drop,Faulty_solar_panel,train
f1472eb70954,Data/raw/faulty/Faulty_solar_panel/Bird-drop/Bird (192).jpg,Bird-drop,Bird-drop,Bird-drop,Faulty_solar_panel,val
2ecb7801aa66,Data/raw/faulty/Faulty_solar_panel/Bird-drop/Bird (193).jpg,Bird-drop,Bird-drop,Bird-drop,Faulty_solar_panel,train
ad02fbb5b93f,Data/raw/faulty/Faulty_solar_panel/Bird-drop/Bird (194).jpg,Bird-drop,Bird-drop,Bird-drop,Faulty_solar_panel,val
7a428b65d927,Data/raw/faulty/Faulty_solar_panel/Bird-drop/Bird (195).jpg,Bird-drop,Bird-drop,Bird-drop,Faulty_solar_panel,train
62f3ae9b3f51,Data/raw/faulty/Faulty_solar_panel/Bird-drop/Bird (196).jpg,Bird-drop,Bird-drop,Bird-drop,Faulty_solar_panel,val
70b712d27aa0,Data/raw/faulty/Faulty_solar_panel/Bird-drop/Bird (197).jpg,Bird-drop,Bird-drop,Bird-drop,Faulty_solar_panel,train
3a682a155fa1,Data/raw/faulty/Faulty_solar_panel/Bird-drop/Bird (198).JPG,Bird-drop,Bird-drop,Bird-drop,Faulty_solar_panel,train
18b39fd5bc9e,Data/raw/faulty/Faulty_solar_panel/Bird-drop/Bird (2).JPG,Bird-drop,Bird-drop,Bird-drop,Faulty_solar_panel,test
1e17a0065a31,Data/raw/faulty/Faulty_solar_panel/Bird-drop/Bird (20).jpg,Bird-drop,Bird-drop,Bird-drop,Faulty_solar_panel,train
f5f22024a1e0,Data/raw/faulty/Faulty_solar_panel/Bird-drop/Bird (21).jpg,Bird-drop,Bird-drop,Bird-drop,Faulty_solar_panel,train
d71643ca70f3,Data/raw/faulty/Faulty_solar_panel/Bird-drop/Bird (22).jpg,Bird-drop,Bird-drop,Bird-drop,Faulty_solar_panel,train
8abdf8363639,Data/raw/faulty/Faulty_solar_panel/Bird-drop/Bird (23).JPG,Bird-drop,Bird-drop,Bird-drop,Faulty_solar_panel,train
5ab644cdce46,Data/raw/faulty/Faulty_solar_panel/Bird-drop/Bird (24).JPG,Bird-drop,Bird-drop,Bird-drop,Faulty_solar_panel,val
ba4fee7aff8e,Data/raw/faulty/Faulty_solar_panel/Bird-drop/Bird (25).jpg,Bird-drop,Bird-drop,Bird-drop,Faulty_solar_panel,val
690f63c8eca6,Data/raw/faulty/Faulty_solar_panel/Bird-drop/Bird (26).JPG,Bird-drop,Bird-drop,Bird-drop,Faulty_solar_panel,train
4b39ff1f4c09,Data/raw/faulty/Faulty_solar_panel/Bird-drop/Bird (27).JPG,Bird-drop,Bird-drop,Bird-drop,Faulty_solar_panel,val
ae32213c7c89,Data/raw/faulty/Faulty_solar_panel/Bird-drop/Bird (28).jpg,Bird-drop,Bird-drop,Bird-drop,Faulty_solar_panel,train
591c1b0c1174,Data/raw/faulty/Faulty_solar_panel/Bird-drop/Bird (29).jpg,Bird-drop,Bird-drop,Bird-drop,Faulty_solar_panel,train
76f5086871f4,Data/raw/faulty/Faulty_solar_panel/Bird-drop/Bird (3).jpeg,Bird-drop,Bird-drop,Bird-drop,Faulty_solar_panel,val
9dcd29d61367,Data/raw/faulty/Faulty_solar_panel/Bird-drop/Bird (3).jpg,Bird-drop,Bird-drop,Bird-drop,Faulty_solar_panel,train
d02462fdec2e,Data/raw/faulty/Faulty_solar_panel/Bird-drop/Bird (30).jpg,Bird-drop,Bird-drop,Bird-drop,Faulty_solar_panel,test
638a62480230,Data/raw/faulty/Faulty_solar_panel/Bird-drop/Bird (31).JPG,Bird-drop,Bird-drop,Bird-drop,Faulty_solar_panel,train
827cacaf72a9,Data/raw/faulty/Faulty_solar_panel/Bird-drop/Bird (32).JPG,Bird-drop,Bird-drop,Bird-drop,Faulty_solar_panel,train
0670cfa8694f,Data/raw/faulty/Faulty_solar_panel/Bird-drop/Bird (33).jpg,Bird-drop,Bird-drop,Bird-drop,Faulty_solar_panel,val
6af1b656165d,Data/raw/faulty/Faulty_solar_panel/Bird-drop/Bird (34).jpg,Bird-drop,Bird-drop,Bird-drop,Faulty_solar_panel,test
bd92cf177a1e,Data/raw/faulty/Faulty_solar_panel/Bird-drop/Bird (35).jpg,Bird-drop,Bird-drop,Bird-drop,Faulty_solar_panel,train
83863b2fb8cf,Data/raw/faulty/Faulty_solar_panel/Bird-drop/Bird (36).jpg,Bird-drop,Bird-drop,Bird-drop,Faulty_solar_panel,train
d95d79ee29c9,Data/raw/faulty/Faulty_solar_panel/Bird-drop/Bird (37).jpg,Bird-drop,Bird-drop,Bird-drop,Faulty_solar_panel,test
9aeb9713462c,Data/raw/faulty/Faulty_solar_panel/Bird-drop/Bird (38).jpg,Bird-drop,Bird-drop,Bird-drop,Faulty_solar_panel,train
aa06aaee70c2,Data/raw/faulty/Faulty_solar_panel/Bird-drop/Bird (39).jpg,Bird-drop,Bird-drop,Bird-drop,Faulty_solar_panel,train
94741f8e3a79,Data/raw/faulty/Faulty_solar_panel/Bird-drop/Bird (4).jpg,Bird-drop,Bird-drop,Bird-drop,Faulty_solar_panel,train
ade3d5022094,Data/raw/faulty/Faulty_solar_panel/Bird-drop/Bird (40).jpg,Bird-drop,Bird-drop,Bird-drop,Faulty_solar_panel,train
b8ce7abe97f5,Data/raw/faulty/Faulty_solar_panel/Bird-drop/Bird (41).jpg,Bird-drop,Bird-drop,Bird-drop,Faulty_solar_panel,train
019837145f33,Data/raw/faulty/Faulty_solar_panel/Bird-drop/Bird (42).jpg,Bird-drop,Bird-drop,Bird-drop,Faulty_solar_panel,train
ae86fccab61b,Data/raw/faulty/Faulty_solar_panel/Bird-drop/Bird (43).jpg,Bird-drop,Bird-drop,Bird-drop,Faulty_solar_panel,train
8c11fc2ad960,Data/raw/faulty/Faulty_solar_panel/Bird-drop/Bird (44).jpg,Bird-drop,Bird-drop,Bird-drop,Faulty_solar_panel,val
c0269e03efe9,Data/raw/faulty/Faulty_solar_panel/Bird-drop/Bird (45).jpg,Bird-drop,Bird-drop,Bird-drop,Faulty_solar_panel,train
b52fad800255,Data/raw/faulty/Faulty_solar_panel/Bird-drop/Bird (46).jpg,Bird-drop,Bird-drop,Bird-drop,Faulty_solar_panel,train
4d6e8ea773f7,Data/raw/faulty/Faulty_solar_panel/Bird-drop/Bird (47).jpg,Bird-drop,Bird-drop,Bird-drop,Faulty_solar_panel,train
8c664fd1587b,Data/raw/faulty/Faulty_solar_panel/Bird-drop/Bird (48).jpg,Bird-drop,Bird-drop,Bird-drop,Faulty_solar_panel,train
b2e692fee796,Data/raw/faulty/Faulty_solar_panel/Bird-drop/Bird (49).jpg,Bird-drop,Bird-drop,Bird-drop,Faulty_solar_panel,train
1fb719f32d93,Data/raw/faulty/Faulty_solar_panel/Bird-drop/Bird (5).jpg,Bird-drop,Bird-drop,Bird-drop,Faulty_solar_panel,train
7bc56be61a13,Data/raw/faulty/Faulty_solar_panel/Bird-drop/Bird (50).jpg,Bird-drop,Bird-drop,Bird-drop,Faulty_solar_panel,val
327da61fb1a2,Data/raw/faulty/Faulty_solar_panel/Bird-drop/Bird (51).jpg,Bird-drop,Bird-drop,Bird-drop,Faulty_solar_panel,train
32c5dcfeb3ed,Data/raw/faulty/Faulty_solar_panel/Bird-drop/Bird (52).jpg,Bird-drop,Bird-drop,Bird-drop,Faulty_solar_panel,val
54b54ce9baef,Data/raw/faulty/Faulty_solar_panel/Bird-drop/Bird (53).jpg,Bird-drop,Bird-drop,Bird-drop,Faulty_solar_panel,train
b325240e2bd2,Data/raw/faulty/Faulty_solar_panel/Bird-drop/Bird (54).jpg,Bird-drop,Bird-drop,Bird-drop,Faulty_solar_panel,train
fc0a592ee2ba,Data/raw/faulty/Faulty_solar_panel/Bird-drop/Bird (55).jpg,Bird-drop,Bird-drop,Bird-drop,Faulty_solar_panel,train
ae242f639019,Data/raw/faulty/Faulty_solar_panel/Bird-drop/Bird (56).jpg,Bird-drop,Bird-drop,Bird-drop,Faulty_solar_panel,train
c093fbf46679,Data/raw/faulty/Faulty_solar_panel/Bird-drop/Bird (57).jpg,Bird-drop,Bird-drop,Bird-drop,Faulty_solar_panel,train
58a461e8286a,Data/raw/faulty/Faulty_solar_panel/Bird-drop/Bird (58).jpg,Bird-drop,Bird-drop,Bird-drop,Faulty_solar_panel,train
8ad47b204648,Data/raw/faulty/Faulty_solar_panel/Bird-drop/Bird (59).jpg,Bird-drop,Bird-drop,Bird-drop,Faulty_solar_panel,train
5e829dbd390f,Data/raw/faulty/Faulty_solar_panel/Bird-drop/Bird (6).jpg,Bird-drop,Bird-drop,Bird-drop,Faulty_solar_panel,train
c736f39b2314,Data/raw/faulty/Faulty_solar_panel/Bird-drop/Bird (60).jpg,Bird-drop,Bird-drop,Bird-drop,Faulty_solar_panel,test
e2f8cc958bba,Data/raw/faulty/Faulty_solar_panel/Bird-drop/Bird (61).jpg,Bird-drop,Bird-drop,Bird-drop,Faulty_solar_panel,train
9d324de7778b,Data/raw/faulty/Faulty_solar_panel/Bird-drop/Bird (62).jpg,Bird-drop,Bird-drop,Bird-drop,Faulty_solar_panel,train
c78bbedaf4f8,Data/raw/faulty/Faulty_solar_panel/Bird-drop/Bird (63).jpg,Bird-drop,Bird-drop,Bird-drop,Faulty_solar_panel,train
6132958c51c7,Data/raw/faulty/Faulty_solar_panel/Bird-drop/Bird (64).jpg,Bird-drop,Bird-drop,Bird-drop,Faulty_solar_panel,train
20b49477c6a8,Data/raw/faulty/Faulty_solar_panel/Bird-drop/Bird (65).jpg,Bird-drop,Bird-drop,Bird-drop,Faulty_solar_panel,train
779098b5e01e,Data/raw/faulty/Faulty_solar_panel/Bird-drop/Bird (66).jpg,Bird-drop,Bird-drop,Bird-drop,Faulty_solar_panel,train
0e1ab529db5e,Data/raw/faulty/Faulty_solar_panel/Bird-drop/Bird (67).jpg,Bird-drop,Bird-drop,Bird-drop,Faulty_solar_panel,train
